Course,Location,CRN,Course Title,Instructor,Days,Start Time,End Time,Est Enroll,Act Enroll
HIST 22350 04,1144 334,16111,Global Catholicism Tutorial,"Lagarde,Edith",F,2:00 PM,2:50 PM,15,12
POLS 43001 04,1144 334,14802,Junior Writing Seminar,"Bleck,Jaimie",TR,2:00 PM,3:15 PM,16,16
ROSP 10102 05,1144 334,16583,Beginning Spanish II,"Navia,Elaine",MWF,10:30 AM,11:20 AM,18,18
ROSP 10102 06,1144 334,20768,Beginning Spanish II,"Navia,Elaine",MWF,11:30 AM,12:20 PM,18,18
ECON 70569 01,1144 335,20316,International Trade,"Johnson,Robert",R,2:00 PM,4:45 PM,15,10
FYS 10101 09,1144 335,13994,Moreau First Year Experience,"Brabec,Travis",R,9:30 AM,10:20 AM,19,19
FYS 10101 11,1144 335,14037,Moreau First Year Experience,"Fraleigh,James",W,2:00 PM,2:50 PM,19,19
FYS 10101 120,1144 335,15950,Moreau First Year Experience,"Kennedy,Kimberly",T,9:30 AM,10:20 AM,19,19
FYS 10101 30,1144 335,14070,Moreau First Year Experience,"Thoms,Sara",T,5:05 PM,5:55 PM,19,19
FYS 10101 76,1144 335,14047,Moreau First Year Experience,"Conrad,Katrina",M,2:00 PM,2:50 PM,19,19
HIST 13184 04,1144 335,13830,History University Seminar,"Cai,Liang",TR,11:00 AM,12:15 PM,16,16
HIST 22085 04,1144 335,19798,History of Food Tutorial,"Swisher,Jacob",F,2:00 PM,2:50 PM,16,13
ROFR 20201 01,1144 335,10057,Intermediate French I,"Schaefer,Anne",MWF,9:25 AM,10:15 AM,18,14
ROFR 20201 02,1144 335,10056,Intermediate French I,"Schaefer,Anne",MWF,10:30 AM,11:20 AM,18,14
ROFR 20201 03,1144 335,10058,Intermediate French I,"Schaefer,Anne",MWF,11:30 AM,12:20 PM,18,18
ROSP 63416 01,1144 335,20161,Denarrativization,"Aguilera-Mellado,Pedro",W,3:30 PM,6:15 PM,12,6
THEO 13183 02,1144 335,11403,Theology University Seminar,"Grove,Kevin",TR,12:30 PM,1:45 PM,16,16
ALHN 13950 03,1144 336,10491,Honors Seminar,"Meserve,Margaret",TR,2:00 PM,3:15 PM,14,14
CLAS 32027 03,1144 336,20584,Sport/Society Discussion group,"Francino,Susan",F,11:30 AM,12:20 PM,16,15
ECON 43501 01,1144 336,20319,Charity and Voluntarism,"Hungerman,Daniel",MW,12:30 PM,1:45 PM,18,18
ECON 43501 02,1144 336,20318,Charity and Voluntarism,"Hungerman,Daniel",MW,2:00 PM,3:15 PM,18,17
FYS 10101 116,1144 336,15504,Moreau First Year Experience,"Bushman,Bailey",T,5:05 PM,5:55 PM,19,19
FYS 10101 31,1144 336,14019,Moreau First Year Experience,"Taylor,Todd",T,3:30 PM,4:20 PM,19,19
FYS 10101 46,1144 336,14030,Moreau First Year Experience,"Arana,Kenna",R,5:05 PM,5:55 PM,19,19
FYS 10101 55,1144 336,13987,Moreau First Year Experience,"Scherzer,Diane",M,5:05 PM,5:55 PM,19,19
FYS 10101 90,1144 336,14021,Moreau First Year Experience,"Monroe,Amber",W,5:05 PM,5:55 PM,19,19
HIST 22350 03,1144 336,16110,Global Catholicism Tutorial,"Lagarde,Edith",F,12:50 PM,1:40 PM,15,14
POLS 53001 02,1144 336,14727,Senior Writing Seminar,"Rossiter,Erin",TR,9:30 AM,10:45 AM,17,17
SOC 13181 05,1144 336,15601,Soc Science University Seminar,"Mittleman,Joel",TR,11:00 AM,12:15 PM,16,16
THEO 60952 01,1144 336,11123,Fundamentals of Pastoral Care,"Paulsen,Darrell",F,9:00 AM,10:15 AM,16,16
CLAS 32027 02,1144 347,20585,Sport/Society Discussion group,"Yorio,Melissa",F,11:30 AM,12:20 PM,16,14
EALC 11111 02,1144 347,13117,First Year Chinese I Drill,"Yin,Chengxu",MWF,10:30 AM,11:20 AM,16,4
ECON 13181 01,1144 347,20339,Soc Science University Seminar,"Campbell,Jeffrey",TR,9:30 AM,10:45 AM,16,16
